File: testdata6.txt
Lines: 808, Words: 5038, Characters: 36823
Word Frequencies:
| Word | Count | Relative Frequency |
| orchard | 7 | 0.03% |
| found | 7 | 0.03% |
| thyself | 7 | 0.03% |
| words | 7 | 0.03% |
| sudden | 7 | 0.03% |
| next | 7 | 0.03% |
| corse | 7 | 0.03% |
| banishment | 7 | 0.03% |
| dagger | 7 | 0.03% |
| dog | 6 | 0.02% |
| stir | 6 | 0.02% |
| hadst | 6 | 0.02% |
| thumb | 6 | 0.02% |
| abraham | 6 | 0.02% |
| serve | 6 | 0.02% |
| fight | 6 | 0.02% |
| among | 6 | 0.02% |
| capulets | 6 | 0.02% |
| foe | 6 | 0.02% |
| close | 6 | 0.02% |
| hurt | 6 | 0.02% |
| seen | 6 | 0.02% |
| deep | 6 | 0.02% |
| home | 6 | 0.02% |
| far | 6 | 0.02% |
| prove | 6 | 0.02% |
| unless | 6 | 0.02% |
| envious | 6 | 0.02% |
| lead | 6 | 0.02% |
| breast | 6 | 0.02% |
| dies | 6 | 0.02% |
| read | 6 | 0.02% |
| ii | 6 | 0.02% |
| street | 6 | 0.02% |
| fourteen | 6 | 0.02% |
| feast | 6 | 0.02% |
| sirrah | 6 | 0.02% |
| den | 6 | 0.02% |
| ask | 6 | 0.02% |
| whom | 6 | 0.02% |
| match | 6 | 0.02% |
| herself | 6 | 0.02% |
| iii | 6 | 0.02% |
| girl | 6 | 0.02% |
| matter | 6 | 0.02% |
| awhile | 6 | 0.02% |
| age | 6 | 0.02% |
| took | 6 | 0.02% |
| jest | 6 | 0.02% |
| wast | 6 | 0.02% |
| wish | 6 | 0.02% |
| less | 6 | 0.02% |
| strength | 6 | 0.02% |
| five | 6 | 0.02% |
| spoke | 6 | 0.02% |
| care | 6 | 0.02% |
| ha | 6 | 0.02% |
| tale | 6 | 0.02% |
| sit | 6 | 0.02% |
| yonder | 6 | 0.02% |
| cheek | 6 | 0.02% |
| youth | 6 | 0.02% |
| thank | 6 | 0.02% |
| enemy | 6 | 0.02% |
| strange | 6 | 0.02% |
| nature | 6 | 0.02% |
| kind | 6 | 0.02% |
| speaks | 6 | 0.02% |
| return | 6 | 0.02% |
| didst | 6 | 0.02% |
| company | 6 | 0.02% |
| flowers | 6 | 0.02% |
| itself | 6 | 0.02% |
| cheeks | 6 | 0.02% |
| wild | 6 | 0.02% |
| cords | 6 | 0.02% |
| fie | 6 | 0.02% |
| reason | 6 | 0.02% |
| falls | 6 | 0.02% |
| doom | 6 | 0.02% |
| slew | 6 | 0.02% |
| exile | 6 | 0.02% |
| lark | 6 | 0.02% |
| proud | 6 | 0.02% |
| monument | 6 | 0.02% |
| break | 5 | 0.02% |
| piteous | 5 | 0.02% |
| swords | 5 | 0.02% |
| strike | 5 | 0.02% |
| quickly | 5 | 0.02% |
| heads | 5 | 0.02% |
| montagues | 5 | 0.02% |
| dare | 5 | 0.02% |
| side | 5 | 0.02% |
| hell | 5 | 0.02% |
| houses | 5 | 0.02% |
| fray | 5 | 0.02% |
| beat | 5 | 0.02% |
| further | 5 | 0.02% |
| pleasure | 5 | 0.02% |
| town | 5 | 0.02% |
| withal | 5 | 0.02% |
| scorn | 5 | 0.02% |
| right | 5 | 0.02% |
| window | 5 | 0.02% |
| dew | 5 | 0.02% |
| sighs | 5 | 0.02% |
| cause | 5 | 0.02% |
| learn | 5 | 0.02% |
| friends | 5 | 0.02% |
| shrift | 5 | 0.02% |
| nine | 5 | 0.02% |
| sad | 5 | 0.02% |
| rough | 5 | 0.02% |
| bright | 5 | 0.02% |
| soft | 5 | 0.02% |
| cupid | 5 | 0.02% |
| bow | 5 | 0.02% |
| gold | 5 | 0.02% |
| wise | 5 | 0.02% |
| wisely | 5 | 0.02% |
| ladies | 5 | 0.02% |
| blind | 5 | 0.02% |
| honourable | 5 | 0.02% |
| change | 5 | 0.02% |
| bride | 5 | 0.02% |
| woo | 5 | 0.02% |
| consent | 5 | 0.02% |
| voice | 5 | 0.02% |
| written | 5 | 0.02% |
| shut | 5 | 0.02% |
| fellow | 5 | 0.02% |
| letters | 5 | 0.02% |
| crow | 5 | 0.02% |
| bade | 5 | 0.02% |
| laid | 5 | 0.02% |
| dove | 5 | 0.02% |
| quoth | 5 | 0.02% |
| brow | 5 | 0.02% |
| grace | 5 | 0.02% |
| might | 5 | 0.02% |
| honour | 5 | 0.02% |
| already | 5 | 0.02% |
| brief | 5 | 0.02% |
| yourself | 5 | 0.02% |
| gives | 5 | 0.02% |
| iv | 5 | 0.02% |
| excuse | 5 | 0.02% |
| after | 5 | 0.02% |
| dance | 5 | 0.02% |
| wings | 5 | 0.02% |
| rude | 5 | 0.02% |
| wits | 5 | 0.02% |
| asleep | 5 | 0.02% |
| shape | 5 | 0.02% |
| state | 5 | 0.02% |
| fingers | 5 | 0.02% |
| dreams | 5 | 0.02% |
| anger | 5 | 0.02% |
| untimely | 5 | 0.02% |
| v | 5 | 0.02% |
| hall | 5 | 0.02% |
| ready | 5 | 0.02% |
| longer | 5 | 0.02% |
| blessed | 5 | 0.02% |
| wherefore | 5 | 0.02% |
| truth | 5 | 0.02% |
| patience | 5 | 0.02% |
| fine | 5 | 0.02% |
| prepare | 5 | 0.02% |
| heir | 5 | 0.02% |
| wedding | 5 | 0.02% |
| power | 5 | 0.02% |
| satisfied | 5 | 0.02% |
| open | 5 | 0.02% |
| green | 5 | 0.02% |
| tear | 5 | 0.02% |
| wash | 5 | 0.02% |
| fain | 5 | 0.02% |
| form | 5 | 0.02% |
| trust | 5 | 0.02% |
| dry | 5 | 0.02% |
| ring | 5 | 0.02% |
| chide | 5 | 0.02% |
| slow | 5 | 0.02% |
| wench | 5 | 0.02% |
| lamentable | 5 | 0.02% |
| ease | 5 | 0.02% |
| stop | 5 | 0.02% |
| hare | 5 | 0.02% |
| commend | 5 | 0.02% |
| joyful | 5 | 0.02% |
| simple | 5 | 0.02% |
| point | 5 | 0.02% |
| mercy | 5 | 0.02% |
| slaughter | 5 | 0.02% |
| living | 5 | 0.02% |
| banish | 5 | 0.02% |
| hang | 5 | 0.02% |
| wake | 5 | 0.02% |
| civil | 4 | 0.02% |
| fatal | 4 | 0.02% |
| rage | 4 | 0.02% |
| remove | 4 | 0.02% |
| attend | 4 | 0.02% |
| women | 4 | 0.02% |
| fought | 4 | 0.02% |
| cruel | 4 | 0.02% |
| cut | 4 | 0.02% |
| known | 4 | 0.02% |
| begin | 4 | 0.02% |
| pass | 4 | 0.02% |
| kinsmen | 4 | 0.02% |
| beats | 4 | 0.02% |
| citizens | 4 | 0.02% |
| spite | 4 | 0.02% |
| seek | 4 | 0.02% |
| steel | 4 | 0.02% |
| veins | 4 | 0.02% |
| torture | 4 | 0.02% |
| quiet | 4 | 0.02% |
| streets | 4 | 0.02% |
| pay | 4 | 0.02% |
| depart | 4 | 0.02% |
| along | 4 | 0.02% |
| yours | 4 | 0.02% |
| golden | 4 | 0.02% |
| east | 4 | 0.02% |
| walk | 4 | 0.02% |
| city | 4 | 0.02% |
| towards | 4 | 0.02% |
| uncle | 4 | 0.02% |
| secret | 4 | 0.02% |
| sadness | 4 | 0.02% |
| seeming | 4 | 0.02% |
| waking | 4 | 0.02% |
| coz | 4 | 0.02% |
| rather | 4 | 0.02% |
| tut | 4 | 0.02% |
| loved | 4 | 0.02% |
| forsworn | 4 | 0.02% |
| vow | 4 | 0.02% |
| hers | 4 | 0.02% |
| precious | 4 | 0.02% |
| note | 4 | 0.02% |
| hard | 4 | 0.02% |
| names | 4 | 0.02% |
| signior | 4 | 0.02% |
| supper | 4 | 0.02% |
| thither | 4 | 0.02% |
| room | 4 | 0.02% |
| lamb | 4 | 0.02% |
| bitter | 4 | 0.02% |
| yea | 4 | 0.02% |
| left | 4 | 0.02% |
| e | 4 | 0.02% |
| stands | 4 | 0.02% |
| wisdom | 4 | 0.02% |
| count | 4 | 0.02% |
| lover | 4 | 0.02% |
| cover | 4 | 0.02% |
| fly | 4 | 0.02% |
| guests | 4 | 0.02% |
| believe | 4 | 0.02% |
| prick | 4 | 0.02% |
| mouse | 4 | 0.02% |
| going | 4 | 0.02% |
| mask | 4 | 0.02% |
| grey | 4 | 0.02% |
| empty | 4 | 0.02% |
| kisses | 4 | 0.02% |
| oft | 4 | 0.02% |
| foul | 4 | 0.02% |
| wind | 4 | 0.02% |
| course | 4 | 0.02% |
| deny | 4 | 0.02% |
| worn | 4 | 0.02% |
| dares | 4 | 0.02% |
| lest | 4 | 0.02% |
| sake | 4 | 0.02% |
| en | 4 | 0.02% |
| birth | 4 | 0.02% |
| ran | 4 | 0.02% |
| conjure | 4 | 0.02% |
| cry | 4 | 0.02% |
| raise | 4 | 0.02% |
| spirit | 4 | 0.02% |
| tree | 4 | 0.02% |
| moon | 4 | 0.02% |
| wear | 4 | 0.02% |
| bold | 4 | 0.02% |
| hateful | 4 | 0.02% |
| lent | 4 | 0.02% |
| lightning | 4 | 0.02% |
| gave | 4 | 0.02% |
| wouldst | 4 | 0.02% |
| adieu | 4 | 0.02% |
| jealous | 4 | 0.02% |
| ghostly | 4 | 0.02% |
| womb | 4 | 0.02% |
| keeps | 4 | 0.02% |
| met | 4 | 0.02% |
| bad | 4 | 0.02% |
| sure | 4 | 0.02% |
| flies | 4 | 0.02% |
| broad | 4 | 0.02% |
| hair | 4 | 0.02% |
| gentlewoman | 4 | 0.02% |
| fault | 4 | 0.02% |
| something | 4 | 0.02% |
| hoar | 4 | 0.02% |
| minute | 4 | 0.02% |
| knave | 4 | 0.02% |
| hark | 4 | 0.02% |
| knife | 4 | 0.02% |
| half | 4 | 0.02% |
| swift | 4 | 0.02% |
| warm | 4 | 0.02% |
| sour | 4 | 0.02% |
| beshrew | 4 | 0.02% |
| heavens | 4 | 0.02% |
| amen | 4 | 0.02% |
| work | 4 | 0.02% |
| consort | 4 | 0.02% |
| slay | 4 | 0.02% |
| beg | 4 | 0.02% |
| loss | 4 | 0.02% |
| bare | 4 | 0.02% |
| damned | 4 | 0.02% |
| weeping | 4 | 0.02% |
| knocking | 4 | 0.02% |
| search | 4 | 0.02% |
| weeps | 4 | 0.02% |
| coming | 4 | 0.02% |
| doubt | 4 | 0.02% |
| nightly | 4 | 0.02% |
| hope | 4 | 0.02% |
| bridegroom | 4 | 0.02% |
| needs | 4 | 0.02% |
| seal | 4 | 0.02% |
| buried | 4 | 0.02% |
| iron | 4 | 0.02% |
| sell | 4 | 0.02% |
| strew | 4 | 0.02% |
| intents | 4 | 0.02% |
| prologue | 3 | 0.01% |
| alike | 3 | 0.01% |
| cross | 3 | 0.01% |
| bury | 3 | 0.01% |
| children | 3 | 0.01% |
| patient | 3 | 0.01% |
| toil | 3 | 0.01% |
| public | 3 | 0.01% |
| weak | 3 | 0.01% |
| slave | 3 | 0.01% |
| goes | 3 | 0.01% |
| thrust | 3 | 0.01% |
| between | 3 | 0.01% |
| sense | 3 | 0.01% |
| drawn | 3 | 0.01% |
| citizen | 3 | 0.01% |
| pain | 3 | 0.01% |
| airy | 3 | 0.01% |
| disturb | 3 | 0.01% |
| cast | 3 | 0.01% |
| beseeming | 3 | 0.01% |
| canker | 3 | 0.01% |
| afternoon | 3 | 0.01% |
| free | 3 | 0.01% |
| judgment | 3 | 0.01% |
| approach | 3 | 0.01% |
| fiery | 3 | 0.01% |
| blows | 3 | 0.01% |
| abroad | 3 | 0.01% |
| affections | 3 | 0.01% |
| humour | 3 | 0.01% |
| curtains | 3 | 0.01% |
| daylight | 3 | 0.01% |
| cure | 3 | 0.01% |
| please | 3 | 0.01% |
| wert | 3 | 0.01% |
| fast | 3 | 0.01% |
| view | 3 | 0.01% |
| proof | 3 | 0.01% |
| mis | 3 | 0.01% |
| laugh | 3 | 0.01% |
| oppression | 3 | 0.01% |
| griefs | 3 | 0.01% |
| wrong | 3 | 0.01% |
| lost | 3 | 0.01% |
| groan | 3 | 0.01% |
| urged | 3 | 0.01% |
| woman | 3 | 0.01% |
| supposed | 3 | 0.01% |
| strong | 3 | 0.01% |
| encounter | 3 | 0.01% |
| sworn | 3 | 0.01% |
| waste | 3 | 0.01% |
| making | 3 | 0.01% |
| ruled | 3 | 0.01% |
| teach | 3 | 0.01% |
| giving | 3 | 0.01% |
| liberty | 3 | 0.01% |
| beauties | 3 | 0.01% |
| brows | 3 | 0.01% |
| suit | 3 | 0.01% |
| delight | 3 | 0.01% |
| backward | 3 | 0.01% |
| food | 3 | 0.01% |
| cup | 3 | 0.01% |
| compare | 3 | 0.01% |
| seeing | 3 | 0.01% |
| year | 3 | 0.01% |
| lammas | 3 | 0.01% |
| susan | 3 | 0.01% |
| dug | 3 | 0.01% |
| brain | 3 | 0.01% |
| taste | 3 | 0.01% |
| twas | 3 | 0.01% |
| jule | 3 | 0.01% |
| wretch | 3 | 0.01% |
| choose | 3 | 0.01% |
| knock | 3 | 0.01% |
| summer | 3 | 0.01% |
| lends | 3 | 0.01% |
| content | 3 | 0.01% |
| possess | 3 | 0.01% |
| cursed | 3 | 0.01% |
| date | 3 | 0.01% |
| borrow | 3 | 0.01% |
| burden | 3 | 0.01% |
| visor | 3 | 0.01% |
| blush | 3 | 0.01% |
| burn | 3 | 0.01% |
| delay | 3 | 0.01% |
| vain | 3 | 0.01% |
| meaning | 3 | 0.01% |
| mab | 3 | 0.01% |
| finger | 3 | 0.01% |
| small | 3 | 0.01% |
| knees | 3 | 0.01% |
| court | 3 | 0.01% |
| sometime | 3 | 0.01% |
| wakes | 3 | 0.01% |
| prayer | 3 | 0.01% |
| horses | 3 | 0.01% |
| substance | 3 | 0.01% |
| inconstant | 3 | 0.01% |
| term | 3 | 0.01% |
| despised | 3 | 0.01% |
| closed | 3 | 0.01% |
| sail | 3 | 0.01% |
| servingmen | 3 | 0.01% |
| joint | 3 | 0.01% |
| save | 3 | 0.01% |
| sought | 3 | 0.01% |
| grown | 3 | 0.01% |
| r | 3 | 0.01% |
| rapier | 3 | 0.01% |
| solemnity | 3 | 0.01% |
| virtuous | 3 | 0.01% |
| chance | 3 | 0.01% |
| contrary | 3 | 0.01% |
| hearts | 3 | 0.01% |
| withdraw | 3 | 0.01% |
| touch | 3 | 0.01% |
| saints | 3 | 0.01% |
| craves | 3 | 0.01% |
| yond | 3 | 0.01% |
| door | 3 | 0.01% |
| rhyme | 3 | 0.01% |
| passion | 3 | 0.01% |
| n | 3 | 0.01% |
| leap | 3 | 0.01% |
| appear | 3 | 0.01% |
| likeness | 3 | 0.01% |
| pronounce | 3 | 0.01% |
| shot | 3 | 0.01% |
| hid | 3 | 0.01% |
| field | 3 | 0.01% |
| wound | 3 | 0.01% |
| arise | 3 | 0.01% |
| knew | 3 | 0.01% |
| business | 3 | 0.01% |
| white | 3 | 0.01% |
| gaze | 3 | 0.01% |
| drunk | 3 | 0.01% |
| hundred | 3 | 0.01% |
| walls | 3 | 0.01% |
| dwell | 3 | 0.01% |
| mayst | 3 | 0.01% |
| fond | 3 | 0.01% |
| confess | 3 | 0.01% |
| self | 3 | 0.01% |
| cease | 3 | 0.01% |
| exchange | 3 | 0.01% |
| faithful | 3 | 0.01% |
| purpose | 3 | 0.01% |
| worse | 3 | 0.01% |
| toward | 3 | 0.01% |
| clock | 3 | 0.01% |
| almost | 3 | 0.01% |
| wanton | 3 | 0.01% |
| bird | 3 | 0.01% |
| morn | 3 | 0.01% |
| turns | 3 | 0.01% |
| lo | 3 | 0.01% |
| confession | 3 | 0.01% |
| truly | 3 | 0.01% |
| jesu | 3 | 0.01% |
| stain | 3 | 0.01% |
| pure | 3 | 0.01% |
| devil | 3 | 0.01% |
| third | 3 | 0.01% |
| immortal | 3 | 0.01% |
| counterfeit | 3 | 0.01% |
| courtesy | 3 | 0.01% |
| courteous | 3 | 0.01% |
| sole | 3 | 0.01% |
| faint | 3 | 0.01% |
| whole | 3 | 0.01% |
| sharp | 3 | 0.01% |
| wide | 3 | 0.01% |
| fan | 3 | 0.01% |
| bawd | 3 | 0.01% |
| spent | 3 | 0.01% |
| sings | 3 | 0.01% |
| meat | 3 | 0.01% |
| dinner | 3 | 0.01% |
| occasion | 3 | 0.01% |
| afore | 3 | 0.01% |
| told | 3 | 0.01% |
| protest | 3 | 0.01% |
| devise | 3 | 0.01% |
| gallant | 3 | 0.01% |
| sweetest | 3 | 0.01% |
| toad | 3 | 0.01% |
| rosemary | 3 | 0.01% |
| thoughts | 3 | 0.01% |
| youthful | 3 | 0.01% |
| honey | 3 | 0.01% |
| weary | 3 | 0.01% |
| got | 3 | 0.01% |
| powder | 3 | 0.01% |
| loathsome | 3 | 0.01% |
| thanks | 3 | 0.01% |
| lain | 3 | 0.01% |
| apt | 3 | 0.01% |
| buy | 3 | 0.01% |
| discords | 3 | 0.01% |
| afford | 3 | 0.01% |
| calm | 3 | 0.01% |
| plague | 3 | 0.01% |
| scratch | 3 | 0.01% |
| slander | 3 | 0.01% |
| temper | 3 | 0.01% |
| valour | 3 | 0.01% |
| fury | 3 | 0.01% |
| conduct | 3 | 0.01% |
| wretched | 3 | 0.01% |
| murderer | 3 | 0.01% |
| charge | 3 | 0.01% |
| deadly | 3 | 0.01% |
| cries | 3 | 0.01% |
| murders | 3 | 0.01% |
| hood | 3 | 0.01% |
| modesty | 3 | 0.01% |
| fiend | 3 | 0.01% |
| born | 3 | 0.01% |
| beast | 3 | 0.01% |
| tidings | 3 | 0.01% |
| philosophy | 3 | 0.01% |
| hollow | 3 | 0.01% |
| rouse | 3 | 0.01% |
| wednesday | 3 | 0.01% |
| nightingale | 3 | 0.01% |
| yon | 3 | 0.01% |
| methinks | 3 | 0.01% |
| fickle | 3 | 0.01% |
| unaccustom | 3 | 0.01% |
| needy | 3 | 0.01% |
| wed | 3 | 0.01% |
| bark | 3 | 0.01% |
| joints | 3 | 0.01% |
| bridal | 3 | 0.01% |
| remedy | 3 | 0.01% |
| presently | 3 | 0.01% |
| present | 3 | 0.01% |
| shroud | 3 | 0.01% |
| drink | 3 | 0.01% |
| kindred | 3 | 0.01% |
| speed | 3 | 0.01% |
| hire | 3 | 0.01% |
| lick | 3 | 0.01% |
| knows | 3 | 0.01% |
| logs | 3 | 0.01% |
| advanced | 3 | 0.01% |
| creature | 3 | 0.01% |
| post | 3 | 0.01% |
| aloof | 3 | 0.01% |
| retires | 3 | 0.01% |
| mattock | 3 | 0.01% |
| apprehend | 3 | 0.01% |
| households | 2 | 0.01% |
| mutiny | 2 | 0.01% |
| pair | 2 | 0.01% |
| parents | 2 | 0.01% |
| strife | 2 | 0.01% |
| nought | 2 | 0.01% |
| miss | 2 | 0.01% |
| mend | 2 | 0.01% |
| carry | 2 | 0.01% |
| choler | 2 | 0.01% |
| neck | 2 | 0.01% |
| valiant | 2 | 0.01% |
| tyrant | 2 | 0.01% |
| able | 2 | 0.01% |
| piece | 2 | 0.01% |
| fish | 2 | 0.01% |
| weapon | 2 | 0.01% |
| frown | 2 | 0.01% |
| yes | 2 | 0.01% |
| blow | 2 | 0.01% |
| fools | 2 | 0.01% |
| manage | 2 | 0.01% |
| join | 2 | 0.01% |
| clubs | 2 | 0.01% |
| partisans | 2 | 0.01% |
| crutch | 2 | 0.01% |
| blade | 2 | 0.01% |
| attendants | 2 | 0.01% |
| enemies | 2 | 0.01% |
| neighbour | 2 | 0.01% |
| quench | 2 | 0.01% |
| weapons | 2 | 0.01% |
| sentence | 2 | 0.01% |
| brawls | 2 | 0.01% |
| ornaments | 2 | 0.01% |
| forfeit | 2 | 0.01% |
| common | 2 | 0.01% |
| began | 2 | 0.01% |
| servants | 2 | 0.01% |
| drew | 2 | 0.01% |
| breathed | 2 | 0.01% |
| winds | 2 | 0.01% |
| glad | 2 | 0.01% |
| underneath | 2 | 0.01% |
| ware | 2 | 0.01% |
| pursued | 2 | 0.01% |
| gladly | 2 | 0.01% |
| fled | 2 | 0.01% |
| fresh | 2 | 0.01% |
| private | 2 | 0.01% |
| shuts | 2 | 0.01% |
| windows | 2 | 0.01% |
| locks | 2 | 0.01% |
| neither | 2 | 0.01% |
| counsellor | 2 | 0.01% |
| sounding | 2 | 0.01% |
| bud | 2 | 0.01% |
| worm | 2 | 0.01% |
| spread | 2 | 0.01% |
| leaves | 2 | 0.01% |
| whence | 2 | 0.01% |
| sorrows | 2 | 0.01% |
| grow | 2 | 0.01% |
| step | 2 | 0.01% |
| struck | 2 | 0.01% |
| seem | 2 | 0.01% |
| went | 2 | 0.01% |
| favour | 2 | 0.01% |
| heard | 2 | 0.01% |
| vanity | 2 | 0.01% |
| feather | 2 | 0.01% |
| smoke | 2 | 0.01% |
| shown | 2 | 0.01% |
| raised | 2 | 0.01% |
| purged | 2 | 0.01% |
| vex | 2 | 0.01% |
| gall | 2 | 0.01% |
| siege | 2 | 0.01% |
| ope | 2 | 0.01% |
| store | 2 | 0.01% |
| merit | 2 | 0.01% |
| bliss | 2 | 0.01% |
| despair | 2 | 0.01% |
| examine | 2 | 0.01% |
| question | 2 | 0.01% |
| eyesight | 2 | 0.01% |
| passing | 2 | 0.01% |
| debt | 2 | 0.01% |
| reckoning | 2 | 0.01% |
| pity | 2 | 0.01% |
| pride | 2 | 0.01% |
| younger | 2 | 0.01% |
| mothers | 2 | 0.01% |
| choice | 2 | 0.01% |
| guest | 2 | 0.01% |
| number | 2 | 0.01% |
| lusty | 2 | 0.01% |
| heel | 2 | 0.01% |
| paper | 2 | 0.01% |
| trudge | 2 | 0.01% |
| persons | 2 | 0.01% |
| tailor | 2 | 0.01% |
| sent | 2 | 0.01% |
| person | 2 | 0.01% |
| learned | 2 | 0.01% |
| burning | 2 | 0.01% |
| turning | 2 | 0.01% |
| infection | 2 | 0.01% |
| rank | 2 | 0.01% |
| excellent | 2 | 0.01% |
| prison | 2 | 0.01% |
| misery | 2 | 0.01% |
| daughters | 2 | 0.01% |
| beauteous | 2 | 0.01% |
| lovely | 2 | 0.01% |
| whither | 2 | 0.01% |
| lovest | 2 | 0.01% |
| often | 2 | 0.01% |
| burnt | 2 | 0.01% |
| fairer | 2 | 0.01% |
| rejoice | 2 | 0.01% |
| maidenhead | 2 | 0.01% |
| twelve | 2 | 0.01% |
| forbid | 2 | 0.01% |
| teeth | 2 | 0.01% |
| four | 2 | 0.01% |
| tide | 2 | 0.01% |
| odd | 2 | 0.01% |
| eve | 2 | 0.01% |
| souls | 2 | 0.01% |
| eleven | 2 | 0.01% |
| wormwood | 2 | 0.01% |
| sitting | 2 | 0.01% |
| felt | 2 | 0.01% |
| shake | 2 | 0.01% |
| trow | 2 | 0.01% |
| broke | 2 | 0.01% |
| crying | 2 | 0.01% |
| stinted | 2 | 0.01% |
| big | 2 | 0.01% |
| stone | 2 | 0.01% |
| bitterly | 2 | 0.01% |
| prettiest | 2 | 0.01% |
| nursed | 2 | 0.01% |
| disposition | 2 | 0.01% |
| suck | 2 | 0.01% |
| wax | 2 | 0.01% |
| volume | 2 | 0.01% |
| share | 2 | 0.01% |
| story | 2 | 0.01% |
| bigger | 2 | 0.01% |
| served | 2 | 0.01% |
| called | 2 | 0.01% |
| asked | 2 | 0.01% |
| stays | 2 | 0.01% |
| maskers | 2 | 0.01% |
| bearing | 2 | 0.01% |
| entrance | 2 | 0.01% |
| dancing | 2 | 0.01% |
| shoes | 2 | 0.01% |
| nimble | 2 | 0.01% |
| soar | 2 | 0.01% |
| shaft | 2 | 0.01% |
| dull | 2 | 0.01% |
| sink | 2 | 0.01% |
| legs | 2 | 0.01% |
| rushes | 2 | 0.01% |
| grandsire | 2 | 0.01% |
| dun | 2 | 0.01% |
| stick | 2 | 0.01% |
| lights | 2 | 0.01% |
| sits | 2 | 0.01% |
| fairies | 2 | 0.01% |
| beams | 2 | 0.01% |
| whip | 2 | 0.01% |
| bone | 2 | 0.01% |
| wagoner | 2 | 0.01% |
| lazy | 2 | 0.01% |
| hazel | 2 | 0.01% |
| gallops | 2 | 0.01% |
| brains | 2 | 0.01% |
| nose | 2 | 0.01% |
| soldier | 2 | 0.01% |
| starts | 2 | 0.01% |
| sleeps | 2 | 0.01% |
| misfortune | 2 | 0.01% |
| presses | 2 | 0.01% |
| thence | 2 | 0.01% |
| potpan | 2 | 0.01% |
| helps | 2 | 0.01% |
| trencher | 2 | 0.01% |
| manners | 2 | 0.01% |
| cheerly | 2 | 0.01% |
| meeting | 2 | 0.01% |
| corns | 2 | 0.01% |
| plays | 2 | 0.01% |
| sport | 2 | 0.01% |
| thirty | 2 | 0.01% |
| ward | 2 | 0.01% |
| ago | 2 | 0.01% |
| knight | 2 | 0.01% |
| torches | 2 | 0.01% |
| seems | 2 | 0.01% |
| hangs | 2 | 0.01% |
| fellows | 2 | 0.01% |
| antic | 2 | 0.01% |
| storm | 2 | 0.01% |
| bears | 2 | 0.01% |
| brags | 2 | 0.01% |
| wealth | 2 | 0.01% |
| respect | 2 | 0.01% |
| presence | 2 | 0.01% |
| endure | 2 | 0.01% |
| cock | 2 | 0.01% |
| saucy | 2 | 0.01% |
| perforce | 2 | 0.01% |
| tremble | 2 | 0.01% |
| different | 2 | 0.01% |
| greeting | 2 | 0.01% |
| pilgrims | 2 | 0.01% |
| smooth | 2 | 0.01% |
| pilgrim | 2 | 0.01% |
| devotion | 2 | 0.01% |
| palm | 2 | 0.01% |
| palmers | 2 | 0.01% |
| grant | 2 | 0.01% |
| prayers | 2 | 0.01% |
| effect | 2 | 0.01% |
| account | 2 | 0.01% |
| foolish | 2 | 0.01% |
| loathed | 2 | 0.01% |
| chorus | 2 | 0.01% |
| desire | 2 | 0.01% |
| affection | 2 | 0.01% |
| beloved | 2 | 0.01% |
| loves | 2 | 0.01% |
| steal | 2 | 0.01% |
| held | 2 | 0.01% |
| forward | 2 | 0.01% |
| stol | 2 | 0.01% |
| madman | 2 | 0.01% |
| gossip | 2 | 0.01% |
| venus | 2 | 0.01% |
| trim | 2 | 0.01% |
| king | 2 | 0.01% |
| beggar | 2 | 0.01% |
| scarlet | 2 | 0.01% |
| leg | 2 | 0.01% |
| demesnes | 2 | 0.01% |
| trees | 2 | 0.01% |
| fruit | 2 | 0.01% |
| vestal | 2 | 0.01% |
| livery | 2 | 0.01% |
| discourses | 2 | 0.01% |
| entreat | 2 | 0.01% |
| sing | 2 | 0.01% |
| messenger | 2 | 0.01% |
| mortals | 2 | 0.01% |
| belonging | 2 | 0.01% |
| henceforth | 2 | 0.01% |
| camest | 2 | 0.01% |
| climb | 2 | 0.01% |
| stony | 2 | 0.01% |
| enmity | 2 | 0.01% |
| ended | 2 | 0.01% |
| wanting | 2 | 0.01% |
| inquire | 2 | 0.01% |
| pilot | 2 | 0.01% |
| adventure | 2 | 0.01% |
| maiden | 2 | 0.01% |
| false | 2 | 0.01% |
| cunning | 2 | 0.01% |
| tops | 2 | 0.01% |
| likewise | 2 | 0.01% |
| flattering | 2 | 0.01% |
| rite | 2 | 0.01% |
| want | 2 | 0.01% |
| hist | 2 | 0.01% |
| hoarse | 2 | 0.01% |
| aloud | 2 | 0.01% |
| cave | 2 | 0.01% |
| fail | 2 | 0.01% |
| forgot | 2 | 0.01% |
| silk | 2 | 0.01% |
| hap | 2 | 0.01% |
| eyed | 2 | 0.01% |
| smiles | 2 | 0.01% |
| streaks | 2 | 0.01% |
| cheer | 2 | 0.01% |
| ours | 2 | 0.01% |
| weeds | 2 | 0.01% |
| natural | 2 | 0.01% |
| herbs | 2 | 0.01% |
| stones | 2 | 0.01% |
| aught | 2 | 0.01% |
| strain | 2 | 0.01% |
| vice | 2 | 0.01% |
| sometimes | 2 | 0.01% |
| each | 2 | 0.01% |
| worser | 2 | 0.01% |
| limbs | 2 | 0.01% |
| reign | 2 | 0.01% |
| feasting | 2 | 0.01% |
| wounded | 2 | 0.01% |
| drift | 2 | 0.01% |
| riddling | 2 | 0.01% |
| finds | 2 | 0.01% |
| francis | 2 | 0.01% |
| deal | 2 | 0.01% |
